Identificador de persona,Identificador de hogar,Area,Sexo,Edad,Seguro Social - Alternativa 1,Seguro Social - Alternativa 2,Estado civil,Nivel de instrucción,Nivel de instrucción.1,Cómo se considera,Condición de inactividad,Categoría de ocupación,Cuántos años trabaja,Condición de actividad,Ingreso Laboral,Grupo de Ocupación CIUO8 (población ocupada de 15 años y más),Rama de Actividad CIIU4 (población ocupada de 15 años y más),Ingreso per cápita,Pobreza,Extrema Pobreza,Forma de tenencia de la vivienda,"Con relación al mes anterior, la situación económica de su hogar es:",Cómo cree usted que será la situación económica de su hogar dentro de los próximos 3 meses:,Planea usted o algún miembro del hogar adquirir un vehículo en los próximos 3 meses,"Planea usted o algún miembro del hogar adquirir un inmueble (casa, departamento, pieza) en los próximos 3 meses","Usted o algún miembro del hogar tiene planes de endeudamiento en los próximos 3 meses (bancos, financieras, etc.)","Con relación al mes anterior, la situación económica del país es:",Usted considera que durante los próximos 3 meses la situación económica del país será:,"En los 3 meses anteriores, considera que la situación en Ecuador para encontrar/mejorar un puesto de trabajo es:",Considera usted que la situación en Ecuador para encontrar/mejorar un puesto de trabajo dentro de 3 meses será:,Género del jefe/a de hogar,Cónyuge,Hijo o Hija,Parientes,No parientes,Empleado(a) doméstico(a),Tipology,PARROQUIA_CODIGO,Número de mujeres en el hogar,Número de personas del hogar,Elección política,Votos proporcionales,random
3941,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,2,16,5
3942,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,29,2,7
3943,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,80,6,14
3944,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,87,1,17
3945,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,Ausentes,8,5
3946,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,Blancos,2,6
3947,15015390100200903102,150153901002009031, Rural, Mujer,31.0, Ninguno, Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,18.0,Subempleo por insuficiencia de tiempo de trabajo,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",29.11111111111111,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,0,1,0,Hogar tipo 10,150153,4,9,Nulos,2,7
3948,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,1003,8,13
3949,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,1024,2,15
3950,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,1030,2,10
3951,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,1031,1,4
3952,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,2,16,5
3953,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,29,2,7
3954,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,80,6,14
3955,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,87,1,17
3956,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,Ausentes,8,5
3957,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,Blancos,2,6
3958,15015390100200904102,150153901002009041, Rural, Mujer,59.0," IESS, seguro  campesino", Ninguno, Casado(a), Primaria,Educación Básica,Indígena,nan, Trabajador del hogar no remunerado,30.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",65.66666666666667,POBRE,NO INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,1,0,1,0,Hogar tipo 10,150153,1,3,Nulos,2,7
3959,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,1003,8,13
3960,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,1024,2,15
3961,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,1030,2,10
3962,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,1031,1,4
3963,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,2,16,5
3964,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,29,2,7
3965,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,80,6,14
3966,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,87,1,17
3967,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,Ausentes,8,5
3968,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,Blancos,2,6
3969,15015390100200906105,150153901002009061, Rural, Hombre,17.0, Ninguno, Ninguno, Soltero(a), Educación  Media,Educación Media/Bachillerato,Indígena,nan, Trabajador del hogar no remunerado,7.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",36.66666666666666,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Mejor, No, No, No, Igual, Igual, Igual, Peor,Hombre,1,3,1,1,0,Hogar tipo 16,150153,2,6,Nulos,2,7
3970,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,1003,8,13
3971,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,1024,2,15
3972,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,1030,2,10
3973,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,1031,1,4
3974,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,2,16,5
3975,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,29,2,7
3976,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,80,6,14
3977,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,87,1,17
3978,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,Ausentes,8,5
3979,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,Blancos,2,6
3980,15015390060200503101,150153900602005031, Rural, Hombre,47.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Media/Bachillerato,Indígena,nan, Cuenta Propia,30.0,Otro empleo no pleno,190.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.0,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Igual, No, No, No, Igual, Igual, Igual, Igual,Hombre,1,7,1,1,0,Hogar tipo 16,150153,5,10,Nulos,2,7
3981,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,1003,3,16
3982,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,1030,1,0
3983,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,1031,2,12
3984,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,2,4,16
3985,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,80,1,3
3986,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,Ausentes,2,6
3987,15015590040200506101,150155900402005061, Rural, Hombre,37.0, Ninguno, Ninguno, Casado(a), Secundaria,Educación Básica,Indígena,nan, Cuenta Propia,15.0,Otro empleo no pleno,100.0,Trabajad. calificados agropecuarios y pesqueros,"A. Agricultura, ganadería caza y silvicultura y pesca",25.5,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,4,0,1,0,Hogar tipo 10,150155,2,6,Nulos,1,7
3988,15015590040200503103,150155900402005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Superior no universitario,Superior,Indígena,nan, Trabajador del hogar no remunerado,3.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",23.6,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,150155,3,5,1003,3,16
3989,15015590040200503103,150155900402005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Superior no universitario,Superior,Indígena,nan, Trabajador del hogar no remunerado,3.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",23.6,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,150155,3,5,1030,1,0
3990,15015590040200503103,150155900402005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Superior no universitario,Superior,Indígena,nan, Trabajador del hogar no remunerado,3.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",23.6,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,150155,3,5,1031,2,12
3991,15015590040200503103,150155900402005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Superior no universitario,Superior,Indígena,nan, Trabajador del hogar no remunerado,3.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",23.6,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,150155,3,5,2,4,16
3992,15015590040200503103,150155900402005031, Rural, Mujer,21.0, Ninguno, Ninguno, Soltero(a), Superior no universitario,Superior,Indígena,nan, Trabajador del hogar no remunerado,3.0,Empleo no remunerado,nan,"Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca",23.6,POBRE,INDIGENTE,Propia y totalmente pagada, Igual, Peor, No, No, No, Igual, Peor, Igual, Igual,Hombre,1,2,1,1,0,Hogar tipo 16,150155,3,5,80,1,3
